record_id,customer_id,account_balance,customer_segment,customer_lifecycle_stage,customer_satisfaction_score,customer_churn_probability,customer_transaction_count,customer_transaction_value,product_id,product_name,product_type,product_recommendation,product_recommendation_status,product_recommendation_date,recommendation_score,product_sales_amount,product_sales_date,customer_name,customer_email
FPR-00474,CUST-C0208,39592.14,Corporate,Growth,4.3265,0.33799,118,148744.1,PROD-FS-024,Rewards Credit Card,Deposit,Rewards Credit Card,Declined,2024-06-22,0.724876,7284.19,,Persona Customer 474,customer474@example.com
FPR-00475,CUST-C0183,27773.24,Small Business,Mature,1.4473,0.716262,485,184348.03,PROD-FS-025,Wealth Advisory,Deposit,Premium Savings,Declined,2024-01-09,0.548613,17407.83,,Persona Customer 475,customer475@example.com
FPR-00476,CUST-C0239,88680.07,Corporate,Churned,4.5089,0.989355,484,78970.51,PROD-FS-026,Wealth Advisory,Deposit,Premium Savings,Pending,2025-05-14,0.453156,14311.11,,Persona Customer 476,customer476@example.com
FPR-00477,CUST-C0141,33129.04,Institutional,Mature,4.597,0.119895,415,63150.58,PROD-FS-027,Term Life,Lending,Premium Savings,Declined,2025-11-11,0.023724,4380.23,,Persona Customer 477,customer477@example.com
FPR-00478,CUST-C0078,51488.58,Small Business,Mature,4.0778,0.769495,192,13414.68,PROD-FS-028,Term Life,Lending,Rewards Credit Card,Rejected,2025-01-31,0.548434,1946.6,,Persona Customer 478,customer478@example.com
FPR-00479,CUST-C0190,36376.69,Small Business,Churned,1.8658,0.748075,363,14001.25,PROD-FS-029,Auto Loan,Insurance,Premium Savings,Declined,2024-01-02,0.941915,16476.51,,Persona Customer 479,customer479@example.com
FPR-00480,CUST-C0056,35734.77,Corporate,Growth,2.5517,0.372593,339,176879.39,PROD-FS-030,Wealth Advisory,Insurance,Auto Loan,Open,2024-09-14,0.371451,4284.99,,Persona Customer 480,customer480@example.com
FPR-00481,CUST-C0024,47833.39,Retail,Mature,3.8845,0.575766,116,176292.46,PROD-FS-031,Rewards Credit Card,Lending,Auto Loan,Pending,2024-09-21,0.943645,11456.96,,Persona Customer 481,customer481@example.com
FPR-00482,CUST-C0242,44857.85,Corporate,Growth,2.4568,0.834414,198,180212.22,PROD-FS-032,Rewards Credit Card,Insurance,Term Life,Open,2024-10-12,0.043818,16786.07,,Persona Customer 482,customer482@example.com
FPR-00483,CUST-C0055,84719.0,Institutional,At Risk,1.7204,0.821338,236,47439.96,PROD-FS-033,Auto Loan,Insurance,Wealth Advisory,Approved,2024-03-27,0.645682,14060.35,2024-05-09,Persona Customer 483,customer483@example.com
FPR-00484,CUST-C0053,41981.08,High Net Worth,Onboarding,1.8049,0.409579,304,47259.27,PROD-FS-034,Premium Savings,Lending,Premium Savings,Rejected,2024-06-29,0.200487,13636.12,,Persona Customer 484,customer484@example.com
FPR-00485,CUST-C0126,11697.99,Retail,Onboarding,1.5175,0.580099,486,189492.86,PROD-FS-035,Wealth Advisory,Deposit,Wealth Advisory,Approved,2025-03-25,0.484718,574.59,2025-05-23,Persona Customer 485,customer485@example.com
FPR-00486,CUST-C0053,23570.57,Retail,Growth,3.53,0.944864,145,90178.93,PROD-FS-036,Auto Loan,Advisory,Rewards Credit Card,Rejected,2024-09-03,0.760653,15677.31,,Persona Customer 486,customer486@example.com
FPR-00487,CUST-C0013,2946.82,Corporate,Growth,1.5391,0.706156,220,29927.7,PROD-FS-037,Term Life,Deposit,Rewards Credit Card,Declined,2024-02-03,0.049136,3564.79,,Persona Customer 487,customer487@example.com
FPR-00488,CUST-C0247,21219.42,Corporate,Churned,4.1516,0.0696,224,75888.87,PROD-FS-038,Term Life,Insurance,Premium Savings,Declined,2025-05-19,0.114804,876.35,,Persona Customer 488,customer488@example.com
FPR-00489,CUST-C0103,85928.29,Institutional,At Risk,4.2585,0.521835,116,89364.72,PROD-FS-039,Wealth Advisory,Advisory,Rewards Credit Card,Declined,2025-06-04,0.657535,11440.54,,Persona Customer 489,customer489@example.com
FPR-00490,CUST-C0024,14224.22,Retail,Mature,4.1024,0.451659,92,22233.5,PROD-FS-040,Premium Savings,Deposit,Premium Savings,Declined,2025-03-02,0.085347,2356.78,,Persona Customer 490,customer490@example.com
FPR-00491,CUST-C0050,98243.71,Retail,At Risk,3.6317,0.766549,224,32296.23,PROD-FS-041,Rewards Credit Card,Advisory,Auto Loan,Accepted,2025-11-06,0.520625,4434.23,2025-12-19,Persona Customer 491,customer491@example.com
FPR-00492,CUST-C0108,12618.29,Retail,Mature,3.293,0.417291,74,98870.38,PROD-FS-042,Term Life,Advisory,Wealth Advisory,Pending,2025-11-14,0.622306,2872.48,,Persona Customer 492,customer492@example.com
FPR-00493,CUST-C0218,95113.12,High Net Worth,Mature,4.2471,0.910852,41,137672.55,PROD-FS-043,Wealth Advisory,Advisory,Rewards Credit Card,Declined,2025-01-13,0.60738,2274.73,,Persona Customer 493,customer493@example.com
FPR-00494,CUST-C0238,75990.93,Corporate,Onboarding,3.7901,0.730116,461,145219.02,PROD-FS-044,Term Life,Lending,Auto Loan,Open,2025-10-10,0.200453,14416.18,,Persona Customer 494,customer494@example.com
FPR-00495,CUST-C0178,2040.57,Retail,Churned,3.1733,0.202652,265,102766.44,PROD-FS-045,Rewards Credit Card,Advisory,Rewards Credit Card,Declined,2025-10-19,0.249146,9363.44,,Persona Customer 495,customer495@example.com
FPR-00496,CUST-C0237,68729.68,High Net Worth,Churned,4.5489,0.072988,495,125676.79,PROD-FS-046,Term Life,Advisory,Rewards Credit Card,Rejected,2024-08-29,0.05845,8529.26,,Persona Customer 496,customer496@example.com
FPR-00497,CUST-C0142,83683.79,High Net Worth,At Risk,3.0135,0.235877,156,190150.27,PROD-FS-047,Term Life,Advisory,Term Life,Accepted,2024-04-24,0.063886,7532.42,2024-06-15,Persona Customer 497,customer497@example.com
FPR-00498,CUST-C0212,54581.58,Corporate,At Risk,1.1324,0.500316,212,75269.03,PROD-FS-048,Term Life,Credit,Wealth Advisory,Accepted,2024-01-26,0.991673,10697.85,2024-02-27,Persona Customer 498,customer498@example.com
FPR-00499,CUST-C0029,86374.19,Retail,Mature,1.0247,0.964862,265,163758.97,PROD-FS-049,Premium Savings,Advisory,Premium Savings,Rejected,2025-08-01,0.50692,10040.74,,Persona Customer 499,customer499@example.com
FPR-00500,CUST-C0020,73844.19,High Net Worth,Mature,2.3721,0.343885,473,36061.71,PROD-FS-050,Rewards Credit Card,Insurance,Wealth Advisory,Accepted,2025-02-13,0.758148,6545.96,2025-02-24,Persona Customer 500,customer500@example.com
FPR-00501,CUST-C0060,51574.61,Small Business,Churned,4.8064,0.329561,136,16433.03,PROD-FS-001,Wealth Advisory,Insurance,Premium Savings,Accepted,2025-03-27,0.87826,10627.14,2025-04-11,Persona Customer 501,customer501@example.com
FPR-00502,CUST-C0133,85699.4,High Net Worth,At Risk,2.0955,0.130735,356,69881.98,PROD-FS-002,Auto Loan,Credit,Wealth Advisory,Rejected,2024-10-01,0.122828,6685.63,,Persona Customer 502,customer502@example.com
FPR-00503,CUST-C0205,30484.54,Corporate,At Risk,4.2423,0.772268,482,95666.42,PROD-FS-003,Rewards Credit Card,Lending,Premium Savings,Open,2024-02-03,0.091671,10610.66,,Persona Customer 503,customer503@example.com
FPR-00504,CUST-C0217,26710.79,Institutional,At Risk,1.6507,0.159988,435,199131.66,PROD-FS-004,Premium Savings,Advisory,Wealth Advisory,Pending,2025-08-12,0.008908,17124.43,,Persona Customer 504,customer504@example.com
FPR-00505,CUST-C0054,26081.09,High Net Worth,At Risk,4.9173,0.204197,474,165341.71,PROD-FS-005,Rewards Credit Card,Credit,Wealth Advisory,Open,2025-03-18,0.838216,945.59,,Persona Customer 505,customer505@example.com
FPR-00506,CUST-C0030,12841.95,Corporate,Churned,2.2545,0.128814,407,118750.4,PROD-FS-006,Term Life,Credit,Term Life,Declined,2024-07-10,0.93771,13625.92,,Persona Customer 506,customer506@example.com
FPR-00507,CUST-C0039,61912.74,Retail,Onboarding,2.3819,0.676516,87,143037.89,PROD-FS-007,Auto Loan,Lending,Rewards Credit Card,Open,2024-11-29,0.055595,9524.73,,Persona Customer 507,customer507@example.com
FPR-00508,CUST-C0125,76047.28,Retail,Mature,4.9501,0.218133,11,111814.59,PROD-FS-008,Wealth Advisory,Lending,Wealth Advisory,Accepted,2025-05-31,0.073258,8508.47,2025-06-22,Persona Customer 508,customer508@example.com
FPR-00509,CUST-C0159,23268.44,Institutional,Mature,3.3265,0.864943,19,34691.52,PROD-FS-009,Auto Loan,Insurance,Premium Savings,Accepted,2025-06-11,0.189407,14709.22,2025-06-18,Persona Customer 509,customer509@example.com
FPR-00510,CUST-C0164,82713.95,Retail,Growth,3.7723,0.263834,478,70116.47,PROD-FS-010,Wealth Advisory,Credit,Auto Loan,Open,2025-10-29,0.116908,6474.19,,Persona Customer 510,customer510@example.com
FPR-00511,CUST-C0074,41440.69,Small Business,Onboarding,4.497,0.526493,216,59215.29,PROD-FS-011,Rewards Credit Card,Lending,Term Life,Declined,2024-02-26,0.392294,13418.01,,Persona Customer 511,customer511@example.com
FPR-00512,CUST-C0063,59392.64,Institutional,Mature,1.0234,0.278095,214,53123.87,PROD-FS-012,Wealth Advisory,Insurance,Term Life,Approved,2024-12-16,0.258782,18431.73,2025-01-28,Persona Customer 512,customer512@example.com
FPR-00513,CUST-C0190,22868.33,Small Business,Churned,1.2292,0.48897,43,175689.02,PROD-FS-013,Rewards Credit Card,Insurance,Wealth Advisory,Declined,2024-11-06,0.731874,4698.09,,Persona Customer 513,customer513@example.com
FPR-00514,CUST-C0005,35470.72,Institutional,Onboarding,4.3377,0.294156,50,136672.12,PROD-FS-014,Wealth Advisory,Deposit,Auto Loan,Declined,2025-05-13,0.572313,3277.6,,Persona Customer 514,customer514@example.com
FPR-00515,CUST-C0240,76322.53,Small Business,Onboarding,2.6157,0.297781,208,197587.07,PROD-FS-015,Wealth Advisory,Credit,Auto Loan,Accepted,2025-01-24,0.155718,3605.43,2025-02-09,Persona Customer 515,customer515@example.com
FPR-00516,CUST-C0041,15223.79,Corporate,Churned,4.2917,0.818353,291,110182.49,PROD-FS-016,Term Life,Deposit,Rewards Credit Card,Rejected,2025-04-28,0.299931,6170.93,,Persona Customer 516,customer516@example.com
FPR-00517,CUST-C0131,58068.66,Corporate,At Risk,2.4746,0.58527,377,105564.55,PROD-FS-017,Wealth Advisory,Deposit,Auto Loan,Pending,2024-04-21,0.817879,14617.23,,Persona Customer 517,customer517@example.com
FPR-00518,CUST-C0200,13012.74,Corporate,Churned,2.0047,0.91346,21,117737.46,PROD-FS-018,Premium Savings,Credit,Premium Savings,Open,2024-02-07,0.039827,9751.96,,Persona Customer 518,customer518@example.com
FPR-00519,CUST-C0217,67602.98,Small Business,Growth,2.9831,0.008764,174,147547.61,PROD-FS-019,Auto Loan,Insurance,Term Life,Approved,2024-12-13,0.975948,17577.63,2025-02-05,Persona Customer 519,customer519@example.com
FPR-00520,CUST-C0092,57673.22,Institutional,Onboarding,4.2829,0.99286,82,128863.98,PROD-FS-020,Auto Loan,Credit,Rewards Credit Card,Rejected,2024-05-11,0.150502,2427.49,,Persona Customer 520,customer520@example.com
FPR-00521,CUST-C0016,30878.53,High Net Worth,At Risk,1.186,0.362429,287,99833.21,PROD-FS-021,Wealth Advisory,Advisory,Wealth Advisory,Pending,2025-06-06,0.003342,11937.16,,Persona Customer 521,customer521@example.com
FPR-00522,CUST-C0222,68136.97,Institutional,Growth,2.2408,0.564079,165,85312.39,PROD-FS-022,Wealth Advisory,Lending,Auto Loan,Rejected,2025-11-02,0.118605,6884.03,,Persona Customer 522,customer522@example.com
FPR-00523,CUST-C0088,60679.43,Corporate,Churned,2.6589,0.673478,148,187293.11,PROD-FS-023,Wealth Advisory,Insurance,Wealth Advisory,Pending,2024-12-13,0.249457,5659.32,,Persona Customer 523,customer523@example.com
FPR-00524,CUST-C0134,18015.02,Retail,Mature,4.3833,0.944895,252,158719.56,PROD-FS-024,Premium Savings,Credit,Term Life,Open,2024-02-29,0.654976,16367.17,,Persona Customer 524,customer524@example.com
FPR-00525,CUST-C0145,89525.38,Institutional,Mature,2.6147,0.129418,484,152433.17,PROD-FS-025,Term Life,Insurance,Wealth Advisory,Declined,2024-04-19,0.026873,1904.46,,Persona Customer 525,customer525@example.com
FPR-00526,CUST-C0063,9694.07,Corporate,At Risk,2.0646,0.848425,183,53120.56,PROD-FS-026,Auto Loan,Credit,Wealth Advisory,Accepted,2024-03-29,0.155593,4576.32,2024-05-08,Persona Customer 526,customer526@example.com
FPR-00527,CUST-C0046,88582.74,Small Business,Growth,3.8172,0.95261,304,169908.62,PROD-FS-027,Wealth Advisory,Credit,Term Life,Approved,2024-12-18,0.174504,19330.34,2025-01-16,Persona Customer 527,customer527@example.com
FPR-00528,CUST-C0008,24572.54,Retail,At Risk,1.4158,0.240249,283,159060.34,PROD-FS-028,Term Life,Lending,Wealth Advisory,Declined,2025-03-27,0.281392,152.87,,Persona Customer 528,customer528@example.com
FPR-00529,CUST-C0005,32763.03,Retail,Churned,3.7797,0.183058,149,6282.22,PROD-FS-029,Rewards Credit Card,Credit,Auto Loan,Open,2025-08-02,0.250248,12191.32,,Persona Customer 529,customer529@example.com
FPR-00530,CUST-C0022,87329.12,High Net Worth,At Risk,4.216,0.320349,251,196181.1,PROD-FS-030,Rewards Credit Card,Credit,Auto Loan,Rejected,2024-09-07,0.832001,4223.02,,Persona Customer 530,customer530@example.com
FPR-00531,CUST-C0118,67003.09,Corporate,Mature,1.3453,0.663728,312,55945.96,PROD-FS-031,Wealth Advisory,Credit,Wealth Advisory,Accepted,2024-05-11,0.36162,10894.09,2024-07-06,Persona Customer 531,customer531@example.com
FPR-00532,CUST-C0101,55069.81,Small Business,Onboarding,1.1476,0.759786,233,63472.9,PROD-FS-032,Auto Loan,Credit,Term Life,Approved,2025-04-24,0.62998,10641.9,2025-06-22,Persona Customer 532,customer532@example.com
FPR-00533,CUST-C0061,99672.74,Institutional,Growth,1.6612,0.023238,258,199787.34,PROD-FS-033,Auto Loan,Advisory,Auto Loan,Declined,2024-09-13,0.255345,18605.5,,Persona Customer 533,customer533@example.com
FPR-00534,CUST-C0034,49972.53,Retail,Churned,4.9227,0.835191,246,100426.6,PROD-FS-034,Rewards Credit Card,Lending,Auto Loan,Rejected,2025-04-20,0.195632,15801.06,,Persona Customer 534,customer534@example.com
FPR-00535,CUST-C0248,81186.07,Corporate,Onboarding,3.3434,0.039089,472,194689.48,PROD-FS-035,Auto Loan,Insurance,Premium Savings,Rejected,2025-04-26,0.323788,528.66,,Persona Customer 535,customer535@example.com
FPR-00536,CUST-C0250,48194.84,Retail,Onboarding,3.3465,0.507288,136,57227.93,PROD-FS-036,Auto Loan,Credit,Auto Loan,Rejected,2024-11-19,0.932647,17832.95,,Persona Customer 536,customer536@example.com
FPR-00537,CUST-C0017,54438.08,High Net Worth,Mature,1.6988,0.55255,397,42811.7,PROD-FS-037,Term Life,Insurance,Rewards Credit Card,Pending,2025-03-05,0.447138,8418.79,,Persona Customer 537,customer537@example.com
FPR-00538,CUST-C0133,4170.17,Retail,Growth,4.6484,0.61691,424,39827.9,PROD-FS-038,Premium Savings,Advisory,Rewards Credit Card,Declined,2024-03-25,0.391372,19410.52,,Persona Customer 538,customer538@example.com
FPR-00539,CUST-C0099,70387.97,Institutional,Mature,2.4173,0.996124,198,117991.72,PROD-FS-039,Term Life,Credit,Rewards Credit Card,Accepted,2024-09-17,0.930139,3155.07,2024-10-22,Persona Customer 539,customer539@example.com
FPR-00540,CUST-C0037,98273.05,Retail,Onboarding,3.0663,0.816926,9,27246.87,PROD-FS-040,Wealth Advisory,Advisory,Wealth Advisory,Pending,2025-05-15,0.488317,12795.38,,Persona Customer 540,customer540@example.com
FPR-00541,CUST-C0130,21050.08,Corporate,Onboarding,2.7062,0.854275,110,97009.5,PROD-FS-041,Wealth Advisory,Advisory,Term Life,Open,2025-05-23,0.920135,2230.82,,Persona Customer 541,customer541@example.com
FPR-00542,CUST-C0157,61231.77,Retail,Churned,3.3133,0.436096,358,98498.73,PROD-FS-042,Wealth Advisory,Lending,Term Life,Open,2024-08-24,0.974672,5743.74,,Persona Customer 542,customer542@example.com
FPR-00543,CUST-C0194,97111.16,High Net Worth,Onboarding,3.9314,0.032185,325,89943.39,PROD-FS-043,Auto Loan,Lending,Term Life,Rejected,2025-01-23,0.38339,19778.74,,Persona Customer 543,customer543@example.com
FPR-00544,CUST-C0195,22551.31,Institutional,Churned,2.513,0.568938,464,164841.46,PROD-FS-044,Rewards Credit Card,Deposit,Term Life,Accepted,2025-09-08,0.720783,11005.85,2025-10-17,Persona Customer 544,customer544@example.com
FPR-00545,CUST-C0158,45627.38,Institutional,At Risk,3.8996,0.080492,161,7408.39,PROD-FS-045,Auto Loan,Deposit,Auto Loan,Pending,2024-10-18,0.112998,10404.04,,Persona Customer 545,customer545@example.com
FPR-00546,CUST-C0024,80075.97,High Net Worth,At Risk,1.5671,0.858875,34,151583.63,PROD-FS-046,Wealth Advisory,Lending,Wealth Advisory,Open,2024-04-28,0.483074,8461.93,,Persona Customer 546,customer546@example.com
FPR-00547,CUST-C0112,13288.15,Corporate,Onboarding,1.4886,0.160773,285,162282.46,PROD-FS-047,Term Life,Deposit,Wealth Advisory,Accepted,2025-04-24,0.418238,17973.88,2025-05-08,Persona Customer 547,customer547@example.com
FPR-00548,CUST-C0002,82686.33,Retail,Mature,4.9724,0.087684,437,155938.23,PROD-FS-048,Term Life,Credit,Auto Loan,Accepted,2025-04-29,0.795892,10422.38,2025-05-16,Persona Customer 548,customer548@example.com
FPR-00549,CUST-C0102,97828.81,High Net Worth,At Risk,1.0994,0.084983,104,196037.86,PROD-FS-049,Wealth Advisory,Insurance,Wealth Advisory,Approved,2025-02-09,0.179283,7905.82,2025-04-04,Persona Customer 549,customer549@example.com
FPR-00550,CUST-C0176,8003.26,Corporate,At Risk,2.1853,0.430391,148,179026.17,PROD-FS-050,Auto Loan,Deposit,Rewards Credit Card,Approved,2025-06-27,0.244706,1481.55,2025-07-12,Persona Customer 550,customer550@example.com
FPR-00551,CUST-C0214,39432.03,Retail,Mature,2.857,0.023894,163,31381.01,PROD-FS-001,Premium Savings,Deposit,Auto Loan,Rejected,2024-11-26,0.106204,17358.77,,Persona Customer 551,customer551@example.com
FPR-00552,CUST-C0097,69498.04,Retail,At Risk,2.0921,0.783712,397,74395.0,PROD-FS-002,Premium Savings,Advisory,Auto Loan,Rejected,2024-08-11,0.503008,10110.48,,Persona Customer 552,customer552@example.com
FPR-00553,CUST-C0064,30218.24,Retail,Growth,3.9218,0.257103,20,128857.26,PROD-FS-003,Rewards Credit Card,Advisory,Premium Savings,Open,2025-03-28,0.22378,18314.17,,Persona Customer 553,customer553@example.com
FPR-00554,CUST-C0126,64485.83,Small Business,At Risk,2.5415,0.756462,6,104874.36,PROD-FS-004,Term Life,Insurance,Auto Loan,Accepted,2024-12-02,0.434806,8511.14,2025-01-12,Persona Customer 554,customer554@example.com
FPR-00555,CUST-C0132,55541.38,High Net Worth,Mature,2.2536,0.362046,151,190877.42,PROD-FS-005,Rewards Credit Card,Lending,Premium Savings,Approved,2025-02-14,0.351963,14049.18,2025-03-22,Persona Customer 555,customer555@example.com
FPR-00556,CUST-C0053,83420.84,Retail,Onboarding,3.9648,0.646951,237,108499.24,PROD-FS-006,Auto Loan,Advisory,Rewards Credit Card,Approved,2025-04-15,0.626899,11155.3,2025-06-14,Persona Customer 556,customer556@example.com
FPR-00557,CUST-C0201,13032.09,Corporate,At Risk,1.9747,0.912032,303,39147.68,PROD-FS-007,Auto Loan,Deposit,Premium Savings,Pending,2025-06-15,0.859903,2859.5,,Persona Customer 557,customer557@example.com
FPR-00558,CUST-C0226,10629.15,Institutional,Onboarding,4.8076,0.951673,115,107780.62,PROD-FS-008,Rewards Credit Card,Deposit,Term Life,Accepted,2024-01-15,0.591348,3117.97,2024-03-07,Persona Customer 558,customer558@example.com
FPR-00559,CUST-C0185,53259.64,Retail,Churned,1.9174,0.403753,257,48841.25,PROD-FS-009,Premium Savings,Insurance,Premium Savings,Rejected,2024-08-09,0.76255,19197.0,,Persona Customer 559,customer559@example.com
FPR-00560,CUST-C0004,55097.32,High Net Worth,Onboarding,2.3893,0.337583,162,89708.35,PROD-FS-010,Auto Loan,Insurance,Term Life,Pending,2024-05-08,0.887114,15403.98,,Persona Customer 560,customer560@example.com
FPR-00561,CUST-C0094,15732.72,High Net Worth,Churned,1.1599,0.503746,481,125416.34,PROD-FS-011,Rewards Credit Card,Advisory,Rewards Credit Card,Approved,2024-09-22,0.587191,6968.58,2024-11-13,Persona Customer 561,customer561@example.com
FPR-00562,CUST-C0210,87502.7,Retail,At Risk,1.3907,0.674177,154,72228.27,PROD-FS-012,Auto Loan,Deposit,Premium Savings,Rejected,2025-04-26,0.384053,3067.1,,Persona Customer 562,customer562@example.com
FPR-00563,CUST-C0080,34897.17,High Net Worth,At Risk,3.5506,0.364747,263,39119.13,PROD-FS-013,Premium Savings,Credit,Rewards Credit Card,Open,2024-08-08,0.685448,16234.18,,Persona Customer 563,customer563@example.com
FPR-00564,CUST-C0039,58424.43,Institutional,Growth,4.7658,0.568268,342,150475.44,PROD-FS-014,Premium Savings,Lending,Term Life,Open,2025-06-13,0.564038,17541.97,,Persona Customer 564,customer564@example.com
FPR-00565,CUST-C0148,15622.7,Institutional,Mature,3.438,0.329104,57,93467.84,PROD-FS-015,Rewards Credit Card,Lending,Premium Savings,Rejected,2025-11-30,0.746771,11466.5,,Persona Customer 565,customer565@example.com
FPR-00566,CUST-C0083,30676.44,Retail,Churned,3.9187,0.889949,415,110313.77,PROD-FS-016,Wealth Advisory,Lending,Auto Loan,Open,2024-10-04,0.410564,9023.51,,Persona Customer 566,customer566@example.com
FPR-00567,CUST-C0124,16956.45,Retail,Churned,1.6224,0.030995,176,113581.41,PROD-FS-017,Rewards Credit Card,Insurance,Rewards Credit Card,Approved,2025-09-20,0.678347,6135.44,2025-09-25,Persona Customer 567,customer567@example.com
FPR-00568,CUST-C0061,19283.33,Small Business,Growth,4.275,0.712109,3,54034.49,PROD-FS-018,Premium Savings,Deposit,Term Life,Declined,2025-04-29,0.906989,7468.48,,Persona Customer 568,customer568@example.com
FPR-00569,CUST-C0226,83823.54,High Net Worth,Onboarding,1.41,0.988624,213,121324.55,PROD-FS-019,Wealth Advisory,Credit,Rewards Credit Card,Declined,2025-05-06,0.888458,4901.74,,Persona Customer 569,customer569@example.com
FPR-00570,CUST-C0135,36816.17,Institutional,Onboarding,4.1679,0.837069,402,85325.63,PROD-FS-020,Term Life,Lending,Auto Loan,Rejected,2024-06-18,0.132872,4892.63,,Persona Customer 570,customer570@example.com
FPR-00571,CUST-C0078,22932.29,Small Business,Onboarding,1.9786,0.3219,369,29002.52,PROD-FS-021,Wealth Advisory,Lending,Rewards Credit Card,Accepted,2024-06-12,0.786273,924.57,2024-06-20,Persona Customer 571,customer571@example.com
FPR-00572,CUST-C0107,59291.63,Retail,Mature,4.9595,0.323068,7,130322.11,PROD-FS-022,Term Life,Lending,Auto Loan,Pending,2024-03-04,0.333171,10358.49,,Persona Customer 572,customer572@example.com
FPR-00573,CUST-C0245,58579.89,High Net Worth,Churned,4.3254,0.742309,142,189119.78,PROD-FS-023,Rewards Credit Card,Insurance,Rewards Credit Card,Approved,2025-02-28,0.064253,16300.21,2025-04-14,Persona Customer 573,customer573@example.com
FPR-00574,CUST-C0059,58192.91,Small Business,Onboarding,3.0483,0.518828,123,2818.15,PROD-FS-024,Term Life,Deposit,Term Life,Open,2024-09-27,0.744178,7492.94,,Persona Customer 574,customer574@example.com
FPR-00575,CUST-C0227,8193.54,Corporate,Onboarding,1.3212,0.483398,366,170401.27,PROD-FS-025,Auto Loan,Insurance,Wealth Advisory,Declined,2025-03-19,0.961117,7073.91,,Persona Customer 575,customer575@example.com
FPR-00576,CUST-C0213,84696.92,Small Business,At Risk,3.1754,0.827148,211,181203.74,PROD-FS-026,Premium Savings,Lending,Term Life,Approved,2024-12-24,0.306924,11132.61,2025-01-18,Persona Customer 576,customer576@example.com
FPR-00577,CUST-C0166,46732.92,High Net Worth,Growth,4.3906,0.031018,435,9834.24,PROD-FS-027,Rewards Credit Card,Deposit,Wealth Advisory,Rejected,2024-02-20,0.162107,3679.82,,Persona Customer 577,customer577@example.com
FPR-00578,CUST-C0131,48791.1,High Net Worth,Churned,4.7531,0.258759,376,88692.8,PROD-FS-028,Auto Loan,Deposit,Premium Savings,Open,2024-05-31,0.452513,248.67,,Persona Customer 578,customer578@example.com
FPR-00579,CUST-C0221,80144.1,High Net Worth,Churned,3.0255,0.886121,222,28125.61,PROD-FS-029,Premium Savings,Advisory,Premium Savings,Open,2024-01-19,0.401711,8574.22,,Persona Customer 579,customer579@example.com
FPR-00580,CUST-C0109,89736.05,Retail,At Risk,4.6381,0.475477,97,190312.79,PROD-FS-030,Wealth Advisory,Deposit,Auto Loan,Approved,2025-11-22,0.896726,11543.47,2025-12-16,Persona Customer 580,customer580@example.com
FPR-00581,CUST-C0049,32277.2,Corporate,Mature,2.605,0.409721,201,92770.06,PROD-FS-031,Auto Loan,Credit,Premium Savings,Pending,2024-05-31,0.336607,1995.5,,Persona Customer 581,customer581@example.com
FPR-00582,CUST-C0148,82835.15,High Net Worth,Growth,4.4052,0.478182,151,137201.63,PROD-FS-032,Term Life,Deposit,Premium Savings,Declined,2024-08-14,0.450941,9024.98,,Persona Customer 582,customer582@example.com
FPR-00583,CUST-C0088,2071.85,High Net Worth,Growth,1.3082,0.205796,200,34987.19,PROD-FS-033,Rewards Credit Card,Credit,Term Life,Accepted,2024-05-16,0.461971,8665.4,2024-07-15,Persona Customer 583,customer583@example.com
FPR-00584,CUST-C0039,71833.22,Small Business,Growth,3.1017,0.693783,36,153897.02,PROD-FS-034,Premium Savings,Advisory,Wealth Advisory,Rejected,2024-05-07,0.836359,6133.73,,Persona Customer 584,customer584@example.com
FPR-00585,CUST-C0044,68846.63,Corporate,Onboarding,3.4597,0.100692,147,79335.95,PROD-FS-035,Term Life,Insurance,Auto Loan,Open,2025-11-07,0.204451,3153.94,,Persona Customer 585,customer585@example.com
FPR-00586,CUST-C0172,78584.02,Corporate,Growth,4.1321,0.498785,495,14643.07,PROD-FS-036,Premium Savings,Credit,Premium Savings,Approved,2025-10-23,0.221224,7581.01,2025-10-30,Persona Customer 586,customer586@example.com
FPR-00587,CUST-C0111,34705.89,Retail,At Risk,1.2789,0.92799,248,31468.99,PROD-FS-037,Auto Loan,Advisory,Wealth Advisory,Pending,2025-05-26,0.353104,4424.58,,Persona Customer 587,customer587@example.com
FPR-00588,CUST-C0069,63989.06,Corporate,Growth,1.085,0.985126,191,105300.16,PROD-FS-038,Rewards Credit Card,Lending,Term Life,Approved,2024-06-30,0.304871,15664.89,2024-08-12,Persona Customer 588,customer588@example.com
FPR-00589,CUST-C0099,83302.83,Small Business,Onboarding,4.3383,0.007849,463,199137.55,PROD-FS-039,Auto Loan,Insurance,Auto Loan,Accepted,2024-08-23,0.74946,800.49,2024-10-08,Persona Customer 589,customer589@example.com
FPR-00590,CUST-C0136,56511.08,Small Business,Onboarding,4.2771,0.047682,339,40000.02,PROD-FS-040,Auto Loan,Insurance,Premium Savings,Open,2025-08-08,0.145749,10084.94,,Persona Customer 590,customer590@example.com
FPR-00591,CUST-C0108,78217.56,Corporate,Growth,1.8008,0.73798,388,153165.23,PROD-FS-041,Term Life,Insurance,Wealth Advisory,Declined,2024-09-18,0.753082,11629.21,,Persona Customer 591,customer591@example.com
FPR-00592,CUST-C0215,65364.17,High Net Worth,At Risk,3.9579,0.054074,21,47721.52,PROD-FS-042,Term Life,Deposit,Premium Savings,Open,2024-02-05,0.870322,3910.13,,Persona Customer 592,customer592@example.com
